AREACD,No central heating,Mains gas only,Electric only,Oil only,Renewable energy only
E02002271,0.717023912,48.25680096,1.37415469,0.350635691,null
E02002440,0.378394021,47.53593822,1.719424634,null,null
E02002649,1.88519915,47.98609271,8.082762814,null,null
E02002897,0.886511549,47.90383898,4.133853949,null,null
E02004752,0.153242784,47.45370906,0.96193389,0.079732083,0.361640724
E02004956,0.744072885,47.63670338,11.79513659,0.319569903,null
E02005381,0.682684975,47.86473906,2.775018245,4.457995449,0.691737344
E02005427,1.025707137,48.19193483,4.337751824,1.505024981,0.050659654
E02005543,3.078062103,47.93443141,13.30842325,0.738492078,null
E02005825,0.338958469,47.75535428,1.017256801,1.013086844,null
E02007055,0.304987865,47.66107306,3.100115922,2.270369709,0.727325806
E02000628,2.1912522,48.16541522,9.372919625,null,0.294276219
E02001083,1.176748904,47.47389902,14.7592743,null,0.289519996
E02001258,0.82208272,47.35320206,1.211784954,0.437858682,null
E02001274,0.519916407,47.62998801,2.865710159,null,null
E02001349,1.561134016,47.59782379,2.676541069,null,null
E02002131,0.643961717,47.67116979,1.642597274,null,null
E02003351,0.812848523,47.5937759,2.237719987,null,null
E02003474,0.252129714,47.98186744,4.157700988,0.555090222,0.095225746
E02003529,1.146885226,47.43591077,2.864366937,null,null
E02004056,-0.23368562,48.19659527,1.847739168,0.607163126,0.113067127
E02004086,0.28019777,47.60862586,1.698074504,0.035002443,0.128816543
E02004655,0.27881384,47.28822688,4.61388949,0.698377988,null
E02004714,0.452861347,47.37218722,4.584057534,null,null
E02005124,1.341225142,47.87222686,9.269940989,0.215201006,-0.234827845
E02005218,0.910630857,47.80605992,3.093686351,null,null
E02006119,0.270170098,47.56064532,7.165026061,null,null
W02000011,0.688227999,48.09793615,2.517143142,1.388114245,null
W02000082,0.230182607,47.89257066,2.144798236,0.933356907,null
W02000266,0.590581489,48.06321727,1.135448072,0.376433377,null
W02000380,0.70971283,48.17662136,1.110216654,0.947978619,0.299901563
E02000604,1.454229627,48.16150357,7.123787537,null,null
E02000622,0.735725703,48.13230655,4.065859138,0.66875311,null
E02001021,0.302945433,47.63685889,0.897922896,0.962585963,null
E02002008,0.78563019,47.77109453,2.140984109,null,null
E02003518,1.793669231,47.51677217,11.69231133,1.118413108,null
E02004637,1.61665434,48.04987713,15.76109271,null,null
E02005072,-0.298046473,47.3965419,2.252764898,0.550846608,null
E02005677,1.391110958,47.9750425,9.339059539,0.173450433,null
E02005833,0.800592297,48.11762006,0.487377965,0.716666708,null
E02005966,0.621187957,47.9398575,5.416134752,0.277115633,null
E02006163,0.828902017,47.49618803,1.804954733,null,null
E02006178,0.885344436,48.13461159,2.368740447,0.380614084,null
E02006613,0.595728497,47.99917011,3.617968483,-0.078950616,null
E02006890,1.693949413,48.10583598,6.907060694,null,0.343773509
W02000164,0.08229729,47.9057372,1.74286574,2.059870803,null
W02000221,0.107870362,47.25545291,1.113834659,0.865835935,null
E02000168,0.631414069,47.32250078,4.760708155,null,-0.213164507
E02000319,1.195541995,47.56059504,8.192058465,null,null
E02000489,0.785379049,47.976485,2.561947313,null,null
E02000673,1.334667104,47.33234255,4.795784683,null,-0.222213704
E02000687,1.787339836,47.31974868,3.837242748,null,null
E02001016,0.809045575,47.51631371,3.013563488,null,null
E02001018,0.296720096,47.34207186,1.488009637,0.491093131,null
E02001977,1.916152357,47.90663921,14.22559801,null,null
E02002344,1.05631504,47.97747682,7.28307431,null,null
E02002722,0.864464308,48.03465395,2.265581535,3.954657819,0.727499119
E02002975,0.426584719,47.13873338,1.547168893,null,null
E02003055,1.084804672,47.61552767,2.729216708,null,null
E02003234,1.00621096,47.24480552,6.851495815,null,-0.14809685
E02003711,1.20351733,47.98895952,18.04664725,0.191924416,null
E02003735,1.012597202,47.55836632,5.984030454,4.334146497,0.253295461
E02004757,-0.130132351,47.63086872,2.725324629,-0.076883666,null
E02004781,1.364791347,47.58476589,3.541053203,0.000295992,null
E02004891,1.129116895,47.65339756,4.137973919,0.728928181,null
E02005178,1.611551269,47.3275799,5.801569545,null,null
E02005302,0.617229942,48.08370152,4.007524347,null,null
E02006125,0.46966298,47.23456092,3.426035346,null,null
E02006351,0.267337611,48.04438013,4.911717746,null,-0.25221221
E02006366,0.235266951,47.17175002,1.992189911,0.886649739,-0.029250909
W02000206,0.493837249,47.23506564,4.388336363,0.261536245,0.298913575
E02000210,1.482804159,47.53667808,4.769092188,null,null
E02001663,1.292475558,47.63596352,3.087737549,null,null
E02001880,1.659298836,47.57974276,2.426773469,null,null
E02001993,1.109439191,47.1634232,3.90795218,null,null
E02002181,0.904205276,47.74129261,2.852695031,null,null
E02002248,0.742518738,47.0558168,2.035226234,null,null
E02003579,0.997734777,47.76449558,13.10069384,null,0.414278791
E02004281,0.770120383,47.60691015,3.446608562,0.461594154,null
E02004331,0.051606972,47.13675507,0.601221693,0.377335782,null
E02004336,0.345940212,47.26736425,1.666201442,0.049289697,null
E02004702,0.300134424,47.58705156,3.072770644,0.568649703,null
E02005863,0.325080824,47.41428376,2.42065072,null,null
E02006057,1.146717674,47.46759662,6.647153405,1.54258708,0.131193213
W02000137,1.232688344,47.21164782,1.790393055,1.248074146,null
W02000335,0.241452219,47.39751264,1.086172076,0.873553568,null
E02000657,1.663499142,47.51021763,8.814023303,null,null
E02000991,0.969268047,47.103623,1.143985748,0.67613686,null
E02001233,0.399841779,47.0425169,3.531420547,null,null
E02001477,0.798914969,47.47113898,2.123073207,null,null
E02001842,1.349107278,47.42554012,1.772463501,null,null
E02002362,1.732226545,47.81738624,6.908012942,null,null
E02002510,0.083835234,47.02814326,1.110471795,null,null
E02002802,0.564456897,47.88614242,2.129018073,null,null
E02003446,0.561005077,47.19408823,2.247497379,null,null
E02003508,1.085416349,46.95359139,4.366664921,null,0.556098096
E02003583,1.124778613,47.59334014,5.175857659,0.300629763,0.731616679
E02003830,1.485993994,47.24377725,6.527967769,0.316963306,null
E02004158,1.837147402,47.15162264,6.925313251,null,null
E02005159,0.683479975,47.04798367,1.665510957,0.077805382,null
E02005223,0.14188627,47.8794409,1.236989637,1.671398076,0.029344934
E02005299,1.600340756,47.91935591,4.25174311,null,null
E02005553,0.309036547,47.48397418,5.702782247,8.400382532,0.873230687
E02006703,0.764088239,47.27208851,1.46920512,0.534810094,null
W02000160,0.7994144,47.74700314,1.275786125,2.009628461,-0.099553729
E02000255,1.128011026,46.84641065,8.283257081,null,null
E02000307,0.836210916,47.45107012,2.310036675,null,null
E02001471,0.916482803,47.16707525,2.800567727,null,null
E02001633,0.673320738,47.11314186,1.724138831,0.651285276,-0.158324098
E02002016,1.200207921,47.65223249,3.373781905,null,null
E02002330,0.521721083,47.73470165,1.373190231,null,null
E02003264,0.257846715,47.23784286,2.044768631,null,null
E02004136,1.418650723,47.60479747,5.497063913,5.74230863,0.334027135
E02004139,0.573160972,47.35208862,2.440595163,0.566044527,0.259809775
E02004328,0.419524237,47.26371956,1.482114634,null,null
E02004496,0.517166851,47.68712702,3.184520776,0.133883248,null
E02004582,0.979423432,47.2013622,3.62877207,0.831484528,-0.21831437
E02004926,0.01685357,47.49458972,4.052304923,null,null
E02005043,1.087751825,47.42125709,4.338803329,-0.243053132,null
E02006085,0.739182485,47.39486769,4.303395855,0.934928835,null
E02006981,0.910916304,47.25525612,3.248565033,0.44487706,null
E02007051,0.713899052,47.45253204,1.59591013,0.278649078,null
W02000357,0.955753296,47.76802245,3.964001318,null,null
E02000150,0.84792061,47.22885594,1.069176745,null,null
E02000638,1.711584056,47.01444813,8.061180227,null,0.352512819
E02000708,0.953892944,47.66962627,3.511003173,null,null
E02001259,1.553117342,47.40177448,20.25059485,null,0.2270565
E02001260,0.267899866,47.70463094,1.536306771,null,null
E02001431,1.297021402,47.24698083,10.80233536,null,null
E02001446,0.677404586,47.3916518,1.774454695,null,null
E02002194,1.370775058,46.83633605,1.407125882,null,null
E02002876,0.372181074,47.57044595,4.266130267,null,null
E02003033,1.28517949,47.23319959,7.473181483,null,-0.083870128
E02003422,0.848602597,46.95385004,5.731583362,15.83728126,1.551812586
E02003458,0.621532693,46.99918669,1.675134852,-0.021851053,null
E02003547,1.690351834,46.94224789,18.87609471,null,null
E02004031,0.220617524,46.77175756,3.022501227,0.269746973,-0.060468832
E02004106,0.042146084,47.40254771,1.240902189,0.554616878,0.651508765
E02005025,0.859894871,47.6005969,7.685034233,0.051339073,0.344129053
E02005693,0.808202251,47.51860878,2.720487031,0.534388519,null
E02006497,1.256680028,47.66325338,5.900249412,null,null
W02000227,0.825058245,47.30290607,0.742174222,0.280155605,null
E02000559,1.00883733,46.95824461,7.138452693,null,0.567842785
E02000665,0.652562347,47.30039274,4.203867914,null,null
E02000984,-0.23472255,47.53396575,3.939464921,0.087345308,null
E02001387,0.771384434,46.67800964,2.646756412,null,null
E02001533,0.540110074,47.56215932,2.128894634,null,null
E02001901,1.150189287,46.78184257,10.81508713,null,null
E02001944,1.42462254,46.8261054,5.160391184,null,null
E02002004,0.568490383,47.00781241,1.358710535,null,null
E02002706,0.859037569,46.94945087,2.030385848,0.737469309,0.222663164
E02002720,0.739647974,46.96533093,1.75785093,1.337054142,-0.278133073
E02003393,0.289245653,46.84751131,3.985243258,null,0.012545292
E02003397,1.015308559,47.63911718,3.256833902,null,null
E02004148,0.9698075,47.17408275,9.10660074,0.603916852,0.621402872
E02004333,0.439466112,47.62455553,0.853582288,0.5672224,null
E02004396,1.250398705,47.16807811,2.529931451,6.72252162,0.610370263
E02004483,0.255916362,47.6556159,3.700251151,null,null
E02004943,0.967020615,47.14602789,3.466681995,0.58959286,null
E02005258,0.983731493,47.36704915,3.143110686,null,null
E02005269,2.282219568,46.67902778,21.02232143,null,0.618643139
E02005769,1.003953494,47.1842675,3.301929699,-0.158627195,-0.167881283
E02006829,0.600128721,47.62854379,1.976816778,0.705499506,0.157773565
W02000286,0.133561187,47.21667315,3.034730376,null,null
E02000033,1.425218682,46.88578021,6.947924886,null,0.477766815
E02000797,1.212412429,46.7792635,5.032319849,0.276611511,null
E02001051,1.770308668,47.13750656,4.27621145,null,null
E02003131,1.124521224,47.37349864,2.495585342,null,null
E02003137,0.245018493,46.85633548,2.916173089,null,null
E02003748,0.562646525,46.83005774,6.997427061,1.206909181,0.415320837
E02003859,0.205732537,46.7497059,5.093687434,13.98020804,0.974463337
E02004539,0.834243308,47.15233462,3.285541253,0.650836542,null
E02004731,0.219777535,46.68319163,4.672887317,0.510724651,null
E02005443,0.540355104,47.13380766,6.010924056,null,null
E02005868,0.176701542,47.03807746,1.42939724,null,null
E02005925,1.034310843,46.85835057,2.998977907,-0.133073626,null
E02006064,0.985750284,47.516478,9.772108346,0.834405665,0.460787876
E02006489,0.882842463,47.43637006,4.640319642,null,null
E02006678,0.295539445,47.36381479,2.699805914,1.215722147,null
E02006805,1.129395104,47.27224376,3.2193387,null,null
W02000236,0.81962303,47.05997999,0.883067512,0.502650694,null
E02000163,0.833183394,47.0681685,1.617714963,-0.233589688,null
E02000291,1.910134393,46.9631029,17.07408566,null,null
E02000433,0.252904894,47.1835538,6.704543385,null,null
E02000483,1.043857526,46.8777581,6.769171856,null,null
E02000555,0.63606487,47.07657895,6.804586908,null,null
E02000620,2.319405989,46.66406967,15.91721411,null,-0.190058754
E02001438,0.689919663,46.62855974,1.193177984,null,null
E02001573,0.177240696,46.97235643,0.905214399,null,null
E02001706,0.525111258,46.66373598,1.510439047,1.014657233,null
E02001873,2.360894554,46.64000857,6.44726159,null,null
E02001955,0.529007859,46.82395873,5.249013416,null,null
E02002163,2.291418329,47.46748562,19.65189568,0.52769449,null
E02002213,1.136733225,46.72002175,1.844808669,1.185453805,-0.12781126
E02002646,0.80180552,46.80330167,4.26681884,null,null
E02002996,0.77045783,47.25111767,6.371800187,0.88085809,0.66736179
E02003104,0.155225175,47.11407583,2.870958229,0.65675477,null
E02003250,2.515870602,46.91441643,20.55749466,-0.167184083,null
E02003320,1.485727962,47.40504659,10.54380142,null,null
E02004078,0.282771023,46.63461817,1.757508175,null,null
E02004244,0.573486266,47.35494754,3.633503753,0.842058697,0.136035485
E02004344,-0.199956323,47.17078685,0.898961783,0.026309648,null
E02004935,0.690826322,46.65018316,20.23564337,null,null
E02005206,1.292533453,47.11300988,8.603597682,-0.236561852,null
E02005556,0.551305969,46.6641474,3.307654717,1.067233149,0.019176987
E02005580,0.542087471,47.15531074,6.973859432,3.064767791,0.525918373
E02005809,0.528871565,46.74353522,2.958057013,1.469489651,0.172426474
E02005962,0.017745948,47.29123857,5.029848575,9.398879396,0.413470083
E02006441,0.931816621,46.628808,8.522309396,1.051840224,0.762662978
E02006792,1.286154657,47.03739053,11.34366003,0.041688281,null
W02000216,0.252593203,47.35456164,1.691988999,0.166461619,null
E02000009,1.596554535,47.05574026,11.43313497,null,0.100117653
E02001126,0.407031848,47.13780892,2.35827847,null,null
E02001306,0.499350423,47.0838898,0.290113382,null,null
E02002127,1.289315874,47.1291356,3.805857622,null,null
E02002893,1.725746075,46.66254403,11.6850424,null,0.223786154
E02003380,0.627412316,46.56447488,4.608281808,0.939974836,null
E02003869,0.124101021,46.70546473,3.458954143,0.016140181,null
E02004161,1.274600811,46.85598485,6.73673307,null,0.832510305
E02004368,0.466886493,47.08402369,3.689638181,null,null
E02004625,0.811378793,46.60180128,7.096539693,12.68249982,0.381190074
E02005135,0.9225123,47.17427542,3.315458565,null,null
E02005946,1.099132755,46.97341009,6.571420391,null,null
E02006334,0.693730495,47.2221156,1.730864419,0.566336813,0.385168009
E02006767,1.202484282,46.90888022,3.331276846,4.719822362,0.117644766
W02000378,0.973643957,46.75738959,3.218382097,null,null
E02000081,0.640926137,46.90957236,4.488924028,null,null
E02000145,0.936354344,47.26909578,5.423816315,0.77081671,null
E02000500,0.439725885,46.72811546,5.041906267,null,-0.042804345
E02000533,0.671781304,46.4438744,5.364871279,0.489893672,null
E02000897,0.587496846,46.85641708,3.946176993,null,null
E02001109,1.158294461,46.34119362,2.227680741,null,null
E02001494,-0.018769055,46.79324937,0.790248488,-0.124924388,null
E02001935,0.212590086,46.66420764,2.98652747,null,null
E02001946,1.56219985,46.5482221,2.849479017,null,null
E02002801,0.677895289,47.30143982,2.737036007,null,null
E02003085,1.063433491,46.76928894,5.952659842,null,null
E02003618,0.343662018,47.23965617,3.785469105,3.223887509,0.820343608
E02003785,0.599067834,46.48046755,6.39432975,5.407719311,0.296816964
E02003804,0.465869765,47.19355418,4.374374106,0.449931537,null
E02004690,0.419527225,47.1999528,4.215350055,0.826095884,null
E02004740,0.390640838,46.53206537,1.308143504,null,null
E02005142,0.797502913,47.1829972,2.110067123,null,null
E02005406,0.870420287,47.29805315,4.804649481,0.37973879,-0.209367994
E02006109,1.130796856,46.72118609,3.159647244,1.768451539,0.50029825
E02000388,1.607240241,46.63352692,11.55943135,null,null
E02000563,1.597259505,47.06196012,7.17776819,null,null
E02000704,1.586252605,47.12784129,6.795149687,null,null
E02000920,1.6531267,46.35158616,8.313754014,null,0.079498584
E02000998,2.266590576,46.90087053,8.736970338,null,null
E02001346,0.779828884,47.06474973,2.51652661,null,null
E02001625,0.750548848,46.57105766,1.962457368,null,null
E02001921,0.978096433,46.87682244,2.092599298,null,null
E02001973,1.696396131,46.42428384,5.422655279,null,0.088626716
E02002156,0.711557488,47.12624298,4.02085554,null,null
E02002162,0.604074372,46.62333218,5.810624677,null,null
E02002662,1.141588178,46.47256277,5.052036743,null,null
E02002710,1.019460031,46.72674555,2.53504921,0.835909737,null
E02003349,0.969922293,46.68673846,1.87292142,null,null
E02003541,2.676535555,46.59759818,15.91614968,null,null
E02003586,1.724743436,47.0780384,3.111220906,0.72421777,-0.161968177
E02003836,0.977546249,46.67088005,6.699734691,0.144395625,-0.100659775
E02004025,0.255904538,47.12567349,4.003285866,3.350629942,-0.121160111
E02004043,0.574670477,46.86670708,1.345616898,0.847382249,null
E02004900,-0.148978419,46.9912073,2.696403368,-0.128021758,-0.236026425
E02004914,0.971708583,46.68925843,6.410406175,0.198614582,0.420774284
E02005519,0.600158294,46.52317448,3.492072328,1.417378028,-0.046609482
E02006220,0.373717668,46.78451354,2.838793842,null,null
E02006306,0.725789128,46.74643387,2.81248002,1.036739595,0.388654925
E02007064,0.274208528,46.71959913,5.46436525,0.620512646,null
E02000014,1.575180603,46.3858668,3.111477791,null,null
E02000139,1.667736007,47.01483287,4.424787967,null,null
E02000366,1.536395679,46.70940531,4.5383517,null,null
E02000837,0.188639973,46.26969717,2.090909529,null,-0.121995296
E02000919,1.164552708,46.30971651,4.060667899,null,null
E02001234,0.962577918,46.69994298,2.140015177,null,null
