areacd,value,value2
E02001573,1,2.492506762
E02001575,10,2.459963492
E02001577,13,0.856418355
E02001597,4,0.32020811
E02001886,8,2.723335613
E02001899,6,2.714863667
E02001905,6,2.583561076
E02001914,1,2.524379275
E02001921,1,0.994729964
E02001926,8,0.298924776
E02001932,7,0.700055324
E02002004,6,0.312477397
E02002005,3,0.196147492
E02002008,10,1.924245512
E02002010,1,1.66267042
E02002012,12,0.35584521
E02002013,3,1.713463733
E02002016,11,1.977101171
E02002017,2,2.777154504
E02002018,9,2.281670361
E02002019,1,2.945127905
E02002020,8,1.202418567
E02002021,10,2.054970523
E02002022,11,0.923698307
E02002023,5,2.613024011
E02002027,8,0.945298148
E02002028,4,2.980300299
E02002029,13,2.314187548
E02002030,8,1.578657528
E02002032,5,2.457369706
E02002033,8,1.259448745
E02002034,6,2.221347297
E02002035,1,0.748489693
E02002036,1,1.553683046
E02002037,5,0.141308048
E02002038,7,0.431106343
E02002040,10,2.237400741
E02002041,5,0.960405987
E02002042,3,0.799554623
E02002051,3,2.781976792
E02002056,13,2.23129412
E02002057,2,0.708061066
E02002058,1,1.984101786
E02002064,12,2.384059586
E02002066,2,0.573797985
E02002069,11,1.441872393
E02002073,4,0.794129337
E02002075,12,2.656096783
E02002077,5,1.672867067
E02002079,10,2.843918164
E02002080,5,2.94338271
E02002167,2,2.954524536
E02002181,11,0.393443386
E02002209,2,2.312808983
E02002219,9,1.188649072
E02002220,11,0.823036535
E02002226,4,0.59101223
E02002228,12,2.414678334
E02002231,8,2.346636475
E02002232,11,1.711140685
E02002233,10,0.256911616
E02002237,12,2.995176943
E02002243,3,2.128563832
E02002251,11,0.218775941
E02002254,8,2.724289553
E02002255,13,1.827828675
E02002258,2,0.712674843
E02002259,4,1.702208697
E02002266,1,2.022528483
E02002269,2,2.416938342
E02002271,6,2.679063268
E02002272,5,0.791244457
E02002273,13,2.099262498
E02002274,4,0.726904685
E02002280,3,2.419493466
E02002283,9,1.28086809
E02002285,7,2.881408716
E02002287,1,2.046159504
E02002288,5,2.772565097
E02002290,1,2.145426222
E02002294,10,0.316498186
E02002296,5,2.124070464
E02002298,4,2.799937533
E02002302,6,0.453392032
E02002304,7,0.913979107
E02002306,4,0.678095603
E02002309,4,2.060292714
E02002313,7,2.497689048
E02002316,7,1.00385975
E02002318,9,1.529813608
E02002319,6,1.322425516
E02002322,7,1.204123732
E02002323,9,0.555560411
E02002325,13,1.295423866
E02002326,7,0.588436922
E02002330,5,1.659186254
E02002359,6,0.830466802
E02002379,3,0.157305393
E02002380,5,2.585252471
E02002412,5,2.511362274
E02002419,2,1.014832275
E02002428,4,1.494531706
E02002437,11,0.667253669
E02002444,5,1.975632876
E02002462,11,0.562836694
E02002463,9,2.416680369
E02002466,3,1.463210999
E02002468,8,2.197571167
E02002470,4,2.631751681
E02002471,4,2.116644719
E02002472,9,2.46646105
E02002473,7,1.784135228
E02002474,1,2.403620143
E02002475,4,2.403494217
E02002476,3,1.612704488
E02002477,7,1.237533461
E02002479,2,0.915980083
E02002480,3,0.791210274
E02002481,3,2.65351403
E02002534,5,2.451091482
E02002668,7,2.582498979
E02002697,1,0.560746734
E02002699,12,1.335910476
E02002708,5,0.26445481
E02002716,6,0.575953107
E02002723,9,1.507900487
E02002726,1,1.455846415
E02002736,13,1.508974938
E02002737,10,2.635687922
E02002738,9,2.142418359
E02002739,10,0.603113012
E02002741,3,0.18295553
E02002743,1,1.131069404
E02002745,10,2.060518421
E02002767,7,1.693111549
E02002780,12,1.980586347
E02002795,3,1.799853965
E02002905,10,2.42430829
E02002916,1,2.160068271
E02002941,1,0.340675733
E02002950,1,0.039967575
E02002991,12,1.731357489
E02003001,4,2.675845843
E02003002,1,1.17976185
E02003004,8,0.223937464
E02003009,5,2.858641627
E02003018,10,2.043229607
E02003034,5,2.77941029
E02003038,3,1.941771642
E02003051,7,2.495415102
E02003068,7,1.180409503
E02003069,7,0.866375857
E02003070,13,1.001334238
E02003071,10,2.034423692
E02003086,10,0.860369454
E02003109,11,1.757281705
E02003122,10,0.838982743
E02003125,10,0.539666778
E02003129,11,0.766081188
E02003130,11,0.627180042
E02003132,11,0.278912894
E02003136,2,1.1826325
E02003137,11,0.497819946
E02003139,11,2.314833339
E02003141,2,0.39001644
E02003148,9,0.441089029
E02003151,6,2.851616543
E02003154,4,1.570903237
E02003155,8,0.854435764
E02003158,12,0.247891885
E02003161,4,0.151577912
E02003165,5,1.857003624
E02003168,3,2.826043161
E02003169,1,2.512421732
E02003170,4,1.49674011
E02003172,4,1.176143529
E02003173,9,0.980193376
E02003176,10,1.714185664
E02003182,2,1.111197063
E02003189,1,1.758984404
E02003190,6,2.362753763
E02003198,11,1.876929012
E02003204,1,2.128009494
E02003205,4,2.484069916
E02003207,3,0.253072062
E02003237,6,1.14542863
E02003246,12,2.8686383
E02003532,2,1.200945115
E02003538,6,2.252665792
E02003546,7,1.731648742
E02003548,6,0.411199088
E02003556,2,0.337590436
E02003580,5,1.535639555
E02003581,2,2.595361213
E02003582,5,0.335379361
E02003622,11,0.987481237
E02003661,9,0.645344355
E02003734,5,2.854391077
E02003743,5,2.525137843
E02003744,2,1.756925072
E02003745,12,0.349140802
E02003763,11,2.08498358
E02003766,9,2.233786981
E02003772,10,1.182086263
E02003892,7,0.232460254
E02003893,11,1.435855489
E02003894,10,1.331732138
E02003900,1,1.010800267
E02003901,12,0.889399189
E02003904,4,1.095530564
E02003906,6,0.946600838
E02003907,3,1.695427863
E02003908,6,2.846817053
E02003910,13,2.984360712
E02003912,3,2.40056215
E02003913,10,1.450013906
E02003914,3,2.149215227
E02003916,9,0.035648261
E02003918,5,2.487603654
E02003919,6,2.298603617
E02003922,13,0.611355704
E02003923,1,1.757957138
E02003924,2,2.398447955
E02003925,9,0.059183069
E02003926,7,1.825195135
E02003928,11,0.63585867
E02003932,13,0.750450259
E02003935,9,0.417165799
E02003937,8,1.732929013
E02003938,1,2.1539964
E02003941,11,2.997594304
E02003943,10,1.000133584
E02003944,8,0.30615032
E02003945,13,1.980939276
E02003946,5,2.0049916
E02003947,12,0.847404502
E02003950,1,0.714220182
E02003953,8,2.92072075
E02003958,1,2.220397361
E02003959,10,0.675931693
E02003960,3,2.049971738
E02003961,5,0.385398461
E02003962,7,2.05822005
E02003963,13,0.75878206
E02004097,9,1.470967506
E02004133,10,2.390281315
E02004138,5,2.538298875
E02004140,2,0.342429544
E02004147,5,2.75069035
E02004148,4,1.704098668
E02004149,2,1.523861766
E02004150,10,2.526075923
E02004151,3,0.099285719
E02004152,9,1.847794034
E02004153,3,1.26131698
E02004157,11,2.108943917
E02004160,12,2.008207833
E02004162,3,0.385031141
E02004163,7,0.414472941
E02004168,2,1.896977218
E02004169,10,1.153821374
E02004170,11,0.019369343
E02004172,7,0.947415919
E02004179,1,0.001067688
E02004180,9,1.546325103
E02004181,10,2.779129993
E02004187,7,2.276184816
E02004189,7,2.792725618
E02004192,13,0.252177884
E02004193,12,1.86979815
E02004202,6,2.758681424
E02004203,9,1.535253664
E02004204,10,0.146028638
E02004206,5,0.791363251
E02004209,10,2.301989379
E02004210,5,1.45387368
E02004211,5,2.839302528
E02004215,2,2.790387845
E02004217,11,0.806336974
E02004227,3,0.831643048
E02004228,13,2.48832486
E02004230,4,1.475447203
E02004231,8,1.864385414
E02004233,1,2.389585324
E02004237,6,0.32019326
E02004239,1,0.074157907
E02004243,8,2.767140997
E02004251,10,0.105115073
E02004252,13,0.74256275
E02004267,7,1.635766396
E02004270,4,2.839040418
E02004278,5,2.189498609
E02004280,2,2.174689937
E02004281,13,1.371656061
E02004282,2,0.606636205
E02004283,12,1.902627527
E02004286,13,1.289204668
E02004289,4,0.474687587
E02004357,7,0.568523375
E02004358,8,0.864518391
E02004361,6,2.537632286
E02004362,2,2.388016728
E02004367,2,1.262839292
E02004373,1,1.520644189
E02004374,7,2.563592386
E02004398,4,2.902081699
E02004399,9,1.025720211
E02004589,10,2.835408754
E02004627,10,0.032473668
E02004631,1,0.97189083
E02004660,13,0.333065057
E02004725,7,0.288199296
E02004726,1,1.804786472
E02004745,11,2.299562175
E02004749,12,1.571148475
E02004750,7,2.912396033
E02004778,11,1.938145173
E02004791,11,1.962822729
E02004793,9,0.115138155
E02004794,11,2.30839864
E02004795,13,2.707325405
E02004798,4,2.337824013
E02004932,8,2.023532519
E02005022,5,0.644262113
E02005047,12,2.437071889
E02005068,13,0.262063889
E02005071,11,1.962914958
E02005072,10,0.620618934
E02005077,9,2.146271591
E02005110,1,2.507845744
E02005160,11,0.942885592
E02005376,1,0.197062979
E02005418,10,0.816819193
E02005431,11,2.53949287
E02005432,6,1.19285213
E02005434,7,2.951818272
E02005437,12,1.133634583
E02005438,4,0.50462211
E02005439,7,2.153561586
E02005444,11,2.155948131
E02005447,1,0.373012303
E02005448,10,0.184117121
E02005451,2,2.929214417
E02005452,5,1.274897994
E02005455,3,2.346976328
E02005456,13,0.251723376
E02005457,5,2.414692123
E02005458,1,1.891189546
E02005461,2,0.281952395
E02005462,2,1.612314718
E02005464,11,2.738890414
E02005466,5,0.20452662
E02005476,3,0.407108841
E02005491,1,2.80740358
E02005494,11,2.65467914
E02005495,10,0.853999791
E02005500,6,0.421961414
E02005502,7,2.662636272
E02005503,6,2.486424386
E02005516,7,1.394059279
E02005517,5,1.774052437
E02005523,1,0.611707014
E02005524,11,1.047224413
E02005528,12,1.345180637
E02005529,5,0.411546651
E02005541,12,0.863949345
E02005543,9,0.505026136
E02005547,5,2.991021218
E02005549,13,1.160021736
E02005550,4,2.96381616
E02005561,1,1.387288426
E02005568,10,1.616047234
E02005570,7,2.104438878
E02005573,6,0.08554365
E02005582,4,2.839489952
E02005586,2,2.18543351
E02005592,5,2.489500151
E02005605,2,0.482635796
E02005617,2,1.895139092
E02005805,13,2.130269165
E02005835,7,2.195284521
E02005836,8,0.27576077
E02005839,10,1.836210882
E02005863,9,2.007920915
E02005910,3,0.511033534
E02006012,1,2.754517162
E02006013,5,1.995527385
E02006014,4,0.023031222
E02006025,10,0.425399325
E02006035,9,2.353927839
E02006038,1,0.753949141
E02006044,2,1.098164941
E02006053,5,0.476202403
E02006064,13,1.821230561
E02006067,3,2.780422344
E02006072,2,0.60775532
E02006073,1,1.689468596
E02006081,13,1.778920355
E02006087,12,1.789854395
E02006088,4,2.891557848
E02006093,3,2.797509805
E02006099,4,0.822575364
E02006100,13,0.816000976
E02006101,13,0.245502611
E02006108,6,2.63547054
E02006110,6,2.624368505
E02006117,2,0.244003078
E02006185,13,0.09959444
E02006187,5,2.773926311
E02006241,10,1.666681933
E02006271,4,2.854208971
E02006313,2,0.092324372
E02006315,8,2.822515672
E02006547,7,1.2168078
E02006549,9,1.654400938
E02006551,9,0.524749665
E02006555,11,1.78251474
E02006566,8,2.62617992
E02006710,3,1.157134608
E02006770,2,1.132755829
E02006771,1,1.171260808
E02006774,2,0.914111831
E02006791,9,1.085745255
E02006840,12,2.80780457
E02006865,1,0.518645892
E02006889,12,1.517566089
E02006890,9,1.760550072
E02006894,2,0.300532179
E02006904,5,0.276523348
E02006933,7,2.755135943
W02000002,13,0.077610482
W02000005,6,0.399784156
W02000006,1,0.64931431
W02000008,8,2.48788415
W02000009,5,2.404570165
W02000011,5,2.052134
W02000012,3,0.408866295
W02000013,11,2.69963695
W02000014,1,0.171021121
W02000015,1,2.79213371
W02000016,4,1.494527525
W02000017,6,0.143969519
W02000018,8,2.304446561
W02000019,1,0.087440759
W02000020,13,2.580029662
W02000021,11,0.450928874
W02000022,8,2.545100938
W02000023,13,0.283711446
W02000024,11,2.711855126
W02000026,4,1.175103653
W02000028,4,0.879722638
W02000029,4,1.492687583
W02000030,11,2.560296731
W02000031,9,1.354019937
W02000032,12,2.211345056
W02000033,2,1.978222411
W02000034,13,2.334871652
W02000035,1,1.379973495
W02000036,10,2.4109024
W02000040,7,0.401099883
W02000041,5,0.092840896
W02000042,9,2.190067071
W02000043,11,2.743713391
W02000044,4,1.157639125
W02000045,13,2.471711593
W02000049,7,2.583399937
W02000050,6,0.624311268
W02000051,2,0.713393617
W02000052,13,0.821425682
W02000053,4,0.416508411
W02000054,6,1.908021557
W02000055,10,1.201306823
W02000056,4,0.118375984
W02000057,3,1.983027529
W02000058,6,2.812082864
W02000059,7,0.910031948
W02000060,10,1.639176254
W02000061,1,0.041654855
W02000062,2,2.931123117
W02000063,10,0.89270654
W02000064,6,0.809057009
W02000065,7,0.865185449
W02000066,1,2.751756611
W02000067,11,0.18080474
W02000068,3,0.482859369
W02000069,11,1.492541275
W02000070,1,0.41998467
W02000071,11,0.02042458
W02000072,8,1.670762412
W02000073,2,1.966183349
W02000074,7,0.566168443
W02000075,2,1.969376231
W02000076,3,2.536812253
W02000080,9,0.49987771
W02000081,6,1.470509517
W02000082,4,2.371176697
W02000083,10,2.285087175
W02000084,3,2.492512979
W02000085,3,2.950923449
W02000086,11,1.53268341
W02000087,9,2.487314114
W02000088,8,0.727481017
W02000089,13,1.615804501
W02000090,8,1.640475751
W02000091,7,0.815188327
W02000094,9,0.770603432
W02000095,10,1.048820394
W02000096,4,2.715107467
W02000097,3,0.557115748
W02000098,4,2.218544922
W02000099,8,0.682584345
W02000100,8,0.6294875
W02000101,5,2.690598305
W02000102,9,2.655291474
W02000104,2,2.855907532
W02000105,1,0.481858161
W02000106,1,2.539956763
W02000107,4,0.795508476
W02000108,1,1.409391171
W02000110,4,2.132358225
W02000111,12,1.166419949
W02000113,1,0.512161858
W02000114,5,2.2709766
W02000118,5,0.318795267
W02000123,10,1.816723607
W02000124,3,0.124946667
W02000126,1,2.537919521
W02000142,4,2.094304157
W02000143,9,1.524613402
W02000145,6,0.416652819
W02000146,8,1.095586314
W02000147,6,2.236978007
W02000151,3,1.321764013
W02000152,11,1.85991745
W02000153,9,2.982886432
W02000156,10,2.076921995
W02000157,10,1.658272708
W02000158,6,0.300312553
W02000159,11,2.426200523
W02000160,4,2.600964134
W02000161,7,1.390012122
W02000162,6,0.115874051
W02000164,3,1.565669143
W02000165,5,2.300635631
W02000166,3,1.895097813
W02000167,5,2.081661337
W02000168,1,2.007360496
W02000169,12,0.941779298
W02000170,5,0.988180799
W02000171,6,2.855150443
W02000172,11,2.31589828
W02000174,3,1.022196982
W02000175,3,0.001937162
W02000176,13,2.841903366
W02000177,3,2.620789583
W02000178,5,0.674064062
W02000179,11,1.11994305
W02000180,9,0.219470791
W02000181,8,1.854648772
W02000182,12,2.641799688
W02000183,8,0.757458035
W02000184,5,0.978075997
W02000185,11,2.69069819
W02000187,12,2.688729094
W02000188,4,1.07660457
W02000189,7,1.060832767
W02000190,2,2.499034038
W02000191,2,1.973758523
W02000192,8,2.978478681
W02000193,7,1.812106547
W02000194,10,1.02713898
W02000195,9,0.607055661
W02000196,11,1.71705509
W02000198,7,0.043968374
W02000200,11,2.91146775
W02000201,4,1.29391986
W02000202,10,0.559459079
W02000204,7,1.149243674
W02000205,2,0.278043961
W02000206,12,2.370171939
W02000207,8,0.47022283
W02000208,5,0.218406251
W02000211,8,2.173617733
W02000212,6,2.743871647
W02000214,8,2.339863768
W02000215,5,1.939385907
W02000216,7,1.463767455
W02000217,5,0.688971677
W02000220,12,2.996652225
W02000221,4,0.779668155
W02000222,3,1.614453617
W02000223,5,0.849736523
W02000226,6,0.283486016
W02000228,8,1.988008179
W02000230,8,1.434498205
W02000235,12,1.696204413
W02000238,10,0.403272296
W02000239,10,0.978165556
W02000240,10,0.646184255
W02000241,11,0.222617953
W02000242,11,2.244012871
W02000243,12,1.670154502
W02000244,1,2.505387179
W02000245,6,2.237250338
W02000246,3,2.098003675
W02000247,9,2.412082365
W02000248,8,2.13079987
W02000249,9,0.675784688
W02000251,3,0.93777163
W02000252,7,0.669874147
W02000255,10,1.001588631
W02000256,3,2.608896585
W02000257,12,1.402436607
W02000258,6,1.802646369
W02000259,7,0.968352463
W02000260,6,0.115107753
W02000261,8,2.767782875
W02000262,6,2.101857983
W02000263,4,0.391852659
W02000264,1,0.005779325
W02000265,8,2.345371829
W02000266,7,1.49141454
W02000267,2,1.702140264
W02000268,8,2.277403403
W02000269,10,2.618575094
W02000270,4,0.078246169
W02000271,4,1.571140272
W02000272,4,1.030125282
W02000273,5,1.698519883
W02000274,11,0.26118719
W02000275,11,1.564682737
W02000276,10,1.212410336
W02000277,4,0.661840796
W02000278,1,0.544601328
W02000279,6,1.141284483
W02000280,3,1.740914691
W02000281,8,0.561075015
W02000282,11,1.768046184
W02000284,12,2.731124056
W02000285,3,1.94475996
W02000286,2,1.036931603
W02000287,3,1.319104923
W02000288,12,1.992457555
W02000289,11,0.066434661
W02000290,6,2.53193844
W02000291,4,0.15244601
W02000292,1,1.323019944
W02000293,13,0.330174103
W02000294,3,0.269909325
W02000295,5,1.547773002
W02000296,3,1.281967739
W02000298,2,1.747256909
W02000299,11,0.672505031
W02000300,12,2.972439239
W02000301,3,1.550331824
W02000302,12,1.951990649
W02000303,4,1.774361879
W02000304,11,2.288556879
W02000305,4,1.808039941
W02000306,9,1.867874241
W02000307,2,1.878786573
W02000308,9,2.64269077
W02000309,3,0.968409604
W02000310,12,1.044692215
W02000311,6,2.655749408
W02000314,5,1.487467026
W02000315,10,2.249286727
W02000316,9,0.984542383
W02000317,10,0.345451248
W02000318,12,1.870610135
W02000319,4,1.051040188
W02000320,10,1.919256211
W02000321,1,0.292694698
W02000322,13,1.529469003
W02000323,8,0.786011224
W02000324,4,1.784073223
W02000325,3,0.133363931
W02000326,10,0.836122529
W02000328,10,1.661471866
W02000329,6,2.204479457
W02000330,5,1.041691492
W02000331,12,2.92812675
W02000332,7,2.894739881
W02000333,2,1.392811939
W02000334,11,0.063588986
W02000335,3,2.785566352
W02000336,9,0.875341925
W02000337,7,0.639306178
W02000338,4,1.770063527
W02000339,3,2.538508568
W02000340,12,0.300314625
W02000341,8,1.538793785
W02000343,12,0.253348214
W02000344,5,0.69638173
W02000345,5,0.137880101
W02000346,3,0.671548203
W02000347,10,2.726044512
W02000348,10,2.334891695
W02000349,8,2.686594796
W02000350,2,1.629360264
W02000351,4,1.883614112
W02000352,12,0.695019493
W02000353,5,1.234662968
W02000354,6,2.804366102
W02000355,6,1.110385882
W02000356,3,1.097848755
W02000357,1,2.978084262
W02000358,10,0.594576435
W02000359,9,2.224216814
W02000360,13,2.690831314
W02000361,13,2.896828408
W02000362,2,2.058561751
W02000363,8,2.891350467
W02000364,2,2.447604132
W02000365,8,0.939035915
W02000366,5,0.258512455
W02000367,12,0.115574178
W02000368,9,1.31086833
W02000369,10,2.451030697
W02000370,5,1.511722501
W02000371,5,2.431789265
W02000372,13,1.036795203
W02000373,10,2.376155729
W02000374,10,2.060346275
W02000375,7,2.335379457
W02000376,2,0.751557179
W02000377,3,1.751811643
W02000378,8,2.097928239
W02000379,2,0.32979852
W02000380,12,0.968527715
W02000381,7,1.965956658
W02000382,2,0.894271766
W02000383,2,1.048860576
W02000384,12,0.633494837
W02000385,10,2.861191914
W02000386,6,2.026431089
W02000387,1,1.47909098
W02000388,11,2.427810435
W02000389,13,0.253512309
W02000390,12,1.6974218
W02000391,5,0.752763315
W02000392,8,2.37198138
W02000393,1,2.97603833
W02000394,4,2.880139259
W02000395,3,1.427675482
W02000396,11,1.136139206
W02000397,4,1.720131673
W02000398,1,0.152196754
W02000399,2,2.232742854
W02000400,4,2.47834277
W02000401,1,0.617813254
W02000402,8,1.445483433
W02000403,3,1.953601357
W02000404,11,0.268272102
W02000405,2,1.841285389
W02000406,6,2.985230348
W02000407,6,2.105188642
W02000408,2,2.290754908
W02000410,1,0.251956185
W02000411,7,2.614871527
W02000412,9,1.638394462
W02000414,3,1.625504062
W02000416,5,0.123969672
W02000417,13,2.793077765
W02000418,5,0.368069582
W02000419,10,1.915680303
W02000420,12,1.932127565
W02000421,4,1.128203738
W02000422,3,2.770795177
W02000423,10,1.362412808
W02000001,8,1.130721618
W02000092,8,0.926176196
W02000128,6,1.871369043
W02000129,7,2.798582706
W02000133,4,0.143801964
W02000134,5,1.306786896
W02000138,8,1.374965048
W02000219,12,1.607949493
W02000232,11,1.165144675
W02000233,12,1.865302225
W02000236,2,2.390649896
W02000250,8,2.969074022
W02000253,2,2.248667255
W02000312,7,1.879262437
W02000342,9,1.019839968
