MSOA11CD,07/03/2020,14/03/2020,05/03/2020,28/03/2020,04/04/2020,11/04/2020,18/04/2020,25/04/2020,02/05/2020,09/05/2020,16/05/2020,23/05/2020,30/05/2020,13/06/2020
E02002381,,,,,3,,1,,,,,,,
E02002382,,,,,3,,1,,,,,,,
E02002383,,,,,3,,1,,,,,,,
E02002384,,,,,3,,1,,,,,,,
E02002385,,,,,3,,1,,,,,,,
E02002386,,,,,3,,1,1.33,,,,,,
E02002387,,,,,3,,1,,,,,,,
E02002388,,,,,3,,1,,,,,,,
E02002389,,,,,3,,1,,,,,,,
E02002390,,,,,3,,1,1.33,,,,,,
E02002391,,,,,3,,1,,,,,,,
E02002392,,,,,3,,1,,,,,,,
E02002393,,,,,3,,1,,,,,,,
E02002394,,,,,3,,1,,,,,,,
E02002395,,,,,3,,1,,,,,,,
E02002396,,,,,3,,1,,,,,,,
E02002397,,,,,3,,1,,,,,,,
E02002398,,,,,3,,1,1.33,,,,,,
E02002399,,,,,3,,1,,,,,,,
E02002400,,,,,3,,1,,,,,,,
E02002401,,,,,3,,1,,,,,,,
E02002402,,,,,3,,1,1.33,,,,,,
E02002403,,,,,9,,1,1.33,,,,,,
E02002404,,,,,3,,1,,,,,,,
E02002405,,,,,3,,1,,,,,,,
E02002406,,,,,,,1,1.33,,,,,,
E02002407,,,,,3,,1,,,,,,,
E02002408,,,,,3,,1,,,,,,,
E02002409,,,,,3,,1,,,,,,,
E02002410,,,,,3,,1,,,,,,,
E02002411,,,,,9,,1,,,,,,,
E02002412,,,,,9,,1,,,,,,,
E02002414,,,,,9,,1,,,,,,,
E02002415,,,,,,,1,,,,,,,
E02002416,,,,,,,1,,,,,,,
E02002417,,,,,,,1,1.33,,,,,,
E02002418,,,,,,,1,1.33,,,,,,
E02002419,,,,,,,1,,,,,,,
E02002420,,,,,,,1,,,,,,,
E0200245,,,,,,,1,,,,,,,
E0200243,,,,,,,1,,,,,,,
E02002423,,,,,,,1,,,,,,,
E02002424,,,,,,,1,,,,,,,
E02002425,,,,,,,1,,,,,,,
E0200244,,,,,,,1,,,,,,,
E02002427,,,,,,,1,,,,,,,
E02002428,,,,,,,1,,,,,,,
E0200246,,,,,,,1,,,,,,,
E02002430,,,,,,,1,,,,,,,
E02002431,,,,,,,1,,,,,,,
E02002432,,,,,4,,1,,,,,,,
E02002433,,,,,,,1,,,,,,,
E02002434,,,,,,,1,,,,,,,
E02002435,,,,,,,1,,,,,,,
E02002436,,,,,,,1,,,,,,,
E02002437,,,,,,,1,,,,,,,
E02002438,,,,,4,,1,1.33,,,,,,
E02002439,,,,,4,,1,,,,,,,
E02002440,,,,,4,,1,,,,,,,
E02002441,,,,,4,,1,,,,,,,
E02002442,,,,,4,,1,,,,,,,
E02002443,,,,,4,,1,,,,,,,
E02002444,,,,,4,,1,,,,,,,
E02002445,,,,,4,,1,,,,,,,
E02002446,,,,,4,,1,,,,,,,
E02002447,,,,,4,,1,1.33,,,,,,
E02002448,,,,,4,,1,,,,,,,
E02002449,,,,,4,,1,,,,,,,
E02002450,,,,,4,,1,,,,,,,
E02002451,,,,,4,,1,,,,,,,
E02002452,,,,,4,,1,,,,,,,
E02002453,,,,,4,,1,,,,,,,
E02002454,,,,,4,,1,,,,,,,
E02002455,,,,,4,,1,,,,,,,
E02002456,,,,,4,,1,,,,,,,
E02002457,,,,,4,,1,,,,,,,
E02002458,,,,,4,,,,,,,,,
E02002459,,,,,4,,,,,,,,,
E02002460,,,,,4,,1,,,,,,,
E02002461,,,,,4,,1,,,,,,,
E02002462,,,,,4,,,,,,,,,
E02002463,,,,,4,,,,,,,,,
E02002464,,,,,4,,1,,,,,,,
E02002465,,,,,4,,,,,,,,,
E02002466,,,,,4,,,,,,,,,
E02002467,,,,,4,,,,,,,,,
E02002468,,,,,4,,,,,,,,,
E02002413,,,,,4,,1,,,,,,,
E02002470,,,,,4,,,,,,,,,
E02002471,,,,,4,,1,,,,,,,
E02002472,,,,,4,,,,,,,,,
E02002473,,,,,4,,,,,,,,,
E02002474,,,,,4,,,,,,,,,
E02002475,,,,,4,,,,,,,,,
E02002476,,,,,4,,,,,,,,,
E02002477,,,,,4,,,,,,,,,
E02002478,,,,,4,,1,,,,,,,
E02002479,,,,,4,,,,,,,,,
E02002480,,,,,4,,,,,,,,,
E02002481,,,,,4,,,,,,,,,
E02002482,,,,,4,,,,,,,,,
E02002483,,3,,,3,3,1,1.33,,,,,,
E02002484,,,,,3,3,1,1.33,,,,,,
E02002485,,,,,3,3,1,1.33,,,,,,
E02002487,,,,,3,3,1,1.33,,,,,,
E02002488,,3,,,3,3,1,1.33,,,,,,
E02002489,,3,,,3,3,1,1.33,,,,,,
E02002490,,3,,,3,3,1,1.33,,,,,,
E02002491,,3,,,3,3,1,1.33,,,,,,
E02002492,,3,,,3,3,1,1.33,,,,,,
E02002493,,,,,3,3,1,1.33,,,,,,
E02002494,,3,,,3,3,1,1.33,,,,,,
E02002496,,3,,,3,3,1,1.33,,,,,,
E02002497,,3,,,3,3,1,1.33,,,,,,
E02002498,,3,,,3,3,1,1.33,,,,,,
E02002499,,3,,,3,3,1,1.33,,,,,,
E02002500,,3,,,3,3,1,1.33,,,,,,
E02002501,,3,,,3,3,1,1.33,,,,,,
E02002502,,3,,,3,3,1,1.33,,,,,,
E02002503,,3,,,3,3,1,1.33,,,,,,
E02002504,,3,,,3,3,1,1.33,,,,,,
E02002505,,3,,,3,3,1,1.33,,,,,,
E02002506,,3,,,3,3,1,1.33,,,,,,
E02002507,,3,,,3,3,1,1.33,,,,,,
E02002508,,3,,,3,3,1,1.33,,,,,,
E02002509,,3,,,3,3,1,1.33,,,,,,
E02002510,,3,,,3,3,1,1.33,,,,,,
E02002512,,3,,,3,3,1,1.33,,,,,,
E02002513,,3,,,3,3,1,1.33,,,,,,
E02002514,,3,,,3,3,1,1.33,,,,,,
E02002515,,,,,3,11,1,1.33,,,,,,
E02002516,,,,,3,11,1,1.33,,,,,,
E02002517,,,,,3,11,1,1.33,,,,,,
E02002518,,,,,3,11,1,1.33,,,,,,
E02002519,,,,,3,11,1,1.33,,,,,,
E02002520,,,,,3,11,1,1.33,,,,,,
E0200255,,,,,3,11,1,1.33,3.86,,,,,
E02002523,,,,,3,3,1,1.33,,,,,,
E02002524,,,,,3,,1,1.33,,,,,,
E02002525,,,,,3,3,1,1.33,,,,,,
E0200254,,,,,3,11,1,1.33,,,,,,
E02002527,,,,,3,,1,1.33,,,,,,
E0200256,,,,,3,3,1,1.33,,,,,,
E02002530,,,,,3,,1,1.33,,,,,,
E02002532,,,,,3,11,1,1.33,,,,,,
E02002533,,,,,3,11,1,1.33,,,,,,
E02002534,,,,,3,11,1,1.33,,,,,,
E02002535,,3,,,3,3,1,1.33,,,,,,
E02002536,,3,,,3,3,1,1.33,,,,,,
E02002537,,3,,,3,3,1,1.33,,,,,,
E02002538,,3,,,3,3,1,1.33,,,,,,
E02002539,,3,,,3,3,1,1.33,,,,,,
E02002540,,3,,,3,3,1,1.33,,,,,,
E02002541,,3,,,3,3,1,1.33,,,,,,
E02002542,,3,,,3,3,1,1.33,,,,,,
E02002543,,3,,,3,3,1,1.33,,,,,,
E02002544,,3,,,3,3,1,1.33,,,,,,
E02002545,,3,,,3,3,1,1.33,,,,,,
E02002546,,3,,,3,3,1,1.33,,,,,,
E02002547,,3,,,3,3,1,1.33,,,,,,
E02002548,,3,,,3,3,1,1.33,,,,,,
E02002549,,3,,,3,3,1,1.33,,,,,,
E02002550,,3,,,3,3,1,1.33,,,,,,
E02002551,,3,,,3,3,1,1.33,,,,,,
E02002552,,3,,,3,3,1,1.33,,,,,,
E02002553,,3,,,3,3,1,1.33,,,,,,
E02002554,,3,,,3,3,1,1.33,,,,,,
E02002555,,3,,,3,3,1,1.33,,,,,,
E02002556,,3,,,3,3,1,1.33,,,,,,
E02002557,,3,,,3,3,1,1.33,,,,,,
E02002558,,3,,,3,3,1,1.33,,,,,,
E02002559,,3,3,3,3,3,1,1.33,,,,,,
E02002560,,3,3,3,3,3,1,1.33,,,,,,
E02002561,,3,3,3,3,3,1,1.33,,,,,,
E02002562,,3,3,3,3,3,1,1.33,,,,,,
E02002563,,3,3,3,3,3,1,1.33,,,,,,
E02002564,,3,3,3,3,3,1,1.33,,,,,,
E02002565,,3,3,3,3,3,1,1.33,,,,,,
E02002566,,3,3,3,3,3,1,1.33,,,,,,
E02002567,,3,3,3,3,3,1,1.33,,,,,,
E02002568,,3,3,3,3,3,1,1.33,,,,,,
E02002513,,3,3,3,3,3,1,1.33,,,,,,
E02002570,,3,3,3,3,3,1,1.33,,,,,,
E02002571,,3,3,3,3,3,1,1.33,,,,,,
E02002572,,3,3,3,3,3,1,1.33,,,,,,
E02002573,,3,3,3,3,3,1,1.33,,,,,,
E02002574,,,3,3,6,,1.47,,,,,,,
E02002575,,,3,3,6,,1.47,,,,,,,
E02002576,,,3,3,6,,1.47,1.5,,,,,,
E02002577,,,3,3,6,,1.47,,,,,,,
E02002578,,,3,3,6,,1.47,,,,,,,
E02002579,,,3,3,6,,1.47,,,,,,,
E02002580,,,3,3,6,,1.47,1.5,,,,,,
E02002581,,,3,3,6,,1.47,1.5,,,,,,
E02002582,,,,13,6,4,1.47,1.5,1.5,,,,,
E02002583,,,,13,6,4,1.47,1.5,1.5,,,,,
E02002584,,,,13,6,4,1.47,1.5,1.5,,,,,
E02002585,,,3,13,6,,1.47,1.5,1.5,,,,,
E02002586,,,,13,6,4,1.47,1.5,1.5,,,,,
E02002587,,,,13,6,4,1.47,1.5,1.5,,,,,
E02002588,,,,13,6,4,1.47,1.5,1.5,3.51,,,,
E02002589,,,,13,6,4,1.47,1.5,1.5,,,,,
E02002590,,,3,3,6,4,1.47,,,,,,,
E02002591,,,3,3,6,4,1.47,,,,,,,
E02002592,,,3,3,6,,1.47,,,,,,,
E02002593,,,3,3,6,4,1.47,,,,,,,
E02002594,,,3,3,6,4,1.47,,,,,,,
E02002595,,,3,3,6,4,1.47,,,,,,,
E02002596,,,3,3,6,4,1.47,,,,,,,
E02002597,,,3,3,6,4,1.47,,,,,,,
E02002598,,,3,3,6,4,1.47,,,,,,,
E02002599,,,3,3,6,4,1.47,,,,,,,
E0200400,,,3,3,6,4,1.47,,,,,,,
E0200401,,,3,3,6,4,1.47,,,,,,,
E0200402,,,3,3,6,4,1.47,,,,,,,
E0200403,,,3,13,6,4,1.47,,,,,,,
E0200404,,,3,3,6,4,1.47,,,,,,,
E0200405,,,3,3,6,4,1.47,1.5,,,,,,
E0200406,,,3,3,6,4,1.47,1.5,1.5,4.95,,,,
E0200407,,,3,3,6,4,1.47,1.5,1.5,,,,,
E0200408,,,3,3,6,4,1.47,1.5,,,,,,
E0200409,,,3,13,6,4,1.47,1.5,1.5,,,,,
E0200410,,,,13,6,4,1.47,1.5,1.5,,,,,
E0200411,,,,13,6,4,1.47,1.5,1.5,,,,,
E0200412,,,,13,6,4,1.47,1.5,1.5,,,,,
E0200413,,,,13,6,4,1.47,1.5,1.5,,,,,
E0200414,,,,13,6,4,1.47,1.5,1.5,,,,,
E0200415,,,3,3,,3,1.47,,,,,,,
E0200416,,,3,3,,3,1.47,,,,,,,
E0200417,,,3,3,,3,1.47,,,,,,,
E0200418,,,3,3,,3,1.47,,,,,,,
E0200419,,,3,3,,3,1.47,,,,,,,
E0200420,,,3,3,,3,1.47,,,,,,,
E020045,,,3,3,,3,1.47,,,,,,,
E020043,,,3,3,,3,1.47,,,,,,,
E0200423,,,3,3,,3,1.47,,,,,,,
E0200424,,,3,3,,3,1.47,,,,,,,
E0200425,,,3,3,,3,1.47,,,,,,,
E020044,,,3,3,,3,1.47,,,,,,,
E0200427,,,3,3,,3,1.47,,,,,,,
E0200428,,,3,3,,3,1.47,,,,,,,
E020046,,,3,3,,3,1.47,,,,,,,
E0200430,,,3,3,,3,1.47,,,,,,,
E0200431,,,3,3,,3,1.47,,,,,,,
E0200432,,,3,3,,3,1.47,,,,,,,
E0200433,,,3,3,3,3,1.47,1.52,,,,,,
E0200434,,,3,3,3,3,1.47,1.52,,,,,,
E0200435,,,3,3,9,3,1.47,1.52,,,,,,
E0200436,,,3,3,,3,1.47,1.52,,,,,,
E0200437,,,3,3,,3,1.47,1.52,,,,,,
E0200438,,,3,3,,3,1.47,1.52,,,,,,
E0200439,,,3,3,,3,1.47,1.52,,,,,,
E0200440,,,3,3,,3,1.47,1.52,,,,,,
E0200441,,,3,3,,3,1.47,1.52,,,,,,
E0200442,,,3,3,,3,1.47,1.52,,,,,,
E0200443,,,3,3,,3,1.47,1.52,,,,,,
E0200444,,,3,3,,3,1.47,1.52,,,,,,
E0200445,,,3,3,,3,1.47,1.52,,,,,,
E0200446,,,3,3,,3,1.47,1.52,,,,,,
E0200447,,,3,3,,3,1.47,1.52,,,,,,
E0200448,,,3,3,,3,1.47,1.52,,,,,,
E0200449,,,3,3,,3,1.47,1.52,,,,,,
E0200450,,,3,3,,3,1.47,1.52,,,,,,
E0200451,,,3,3,,3,1.47,1.52,,,,,,
E0200452,,,,,,,1,1.33,4.79,,,,,
E0200453,,,,,,,1,1.33,,,,,,
E0200454,,,,,,,1,1.33,,,,,,
E0200455,,,,,,,1,1.33,,,,,,
E0200456,,,,,,,1,1.33,,,,,,
E0200457,,,,,,,1,1.33,,,,,,
E0200458,,,,,,,1,1.33,,,,,,
E0200459,,,,,,,1,1.33,,,,,,
E0200460,,,,,,,1,1.33,,,,,,
E0200461,,,,,,,1,1.33,2.38,,,,,
E0200462,,,,,,,1,1.33,,,,,,
E0200463,,,,,,,1,1.33,,,,,,
E0200464,,,,,,,1,1.33,,,,,,
E0200465,,,,,,,1,1.33,,,,,,
E0200466,,,,,,,1,1.33,,,,,,
E0200467,,,,,,,1,1.33,,,,,,
E0200468,,,,,,,1,1.33,2.38,,,,,
E0200413,,,,,,,1,1.33,,,,,,
E0200470,,,,,,,1,1.33,,,,,,
E0200471,,,,,,,1,1.33,2.38,,,,,
E0200472,,,,,,,1,1.33,2.38,,,,,
E0200473,,,,,,,1,1.33,,,,,,
E0200474,,,,,,,1,1.33,,,,,,
E0200475,,,,,,,1,1.33,,,,,,
E0200476,,,,,,,1,1.33,,,,,,
E0200477,,,,,,,1,1.33,,,,,,
E0200478,,,,,,,1,1.33,,,5.95,,,
E0200479,,,,,,,1,1.33,,,,,,
E0200480,,,,,,,1,1.33,,,,,,
E0200481,,,,,,,1,1.33,,,,,,
E0200482,,,,,,,1,1.33,,,,,,
E0200484,,,,,3,,1,1.33,,,,,,
E0200485,,,,,3,,1,1.33,,,,,,
E0200486,,,,,3,,1,1.33,,,,,,
E0200487,,,,,3,,1,1.33,,,,,,
E0200488,,,,,3,,1,1.33,,,,,,
E0200489,,,,,3,,1,1.33,,,,,,
E0200531,,,,,3,,1,1.33,,,,,,
E0200532,,,,,3,,1,1.33,,,,,,
E0200533,,,,,,,1,1.33,,,,,,
E0200534,,,,,3,,1,1.33,,,,,,
E0200535,,,,,,,1,1.33,,,,,,
E0200536,,,,,,,1,1.33,,,,,,
E0200537,,,,,,,1,1.33,,,,,,
E0200538,,,,,,,1,1.33,,,,,,
E0200539,,,,,,,1,1.33,,,,,,
E02002700,,,,,,,1,1.33,,,,,,
E02002701,,,,,,,1,1.33,,,,,,
E02002702,,,,,,,1,1.33,,,,,,
E02002703,,,,,,,1,1.33,,,,,,
E02002704,,,,,,,1,1.33,,,,,,
E02002705,,,,,,,1,1.33,,,,,,
E02002706,,,,,,,1,1.33,,,,,,
E02002707,,,,,,,1,1.33,,,,,,
E02002708,,,,,,,1,1.33,,,,,,
E02002709,,,,,,,1,1.33,,,,,,
E02002710,,,,,,,1,1.33,,,,,,
E02002711,,,,,,,1,1.33,,,,,,
E02002712,,,,,,,1,1.33,,,,,,
E02002714,,,,,,,1,,,,,,,
E02002715,,,,,,,1,1.33,,,,,,
E02002716,,,,,,,1,,,,,,,
E02002717,,,,,,,1,1.33,,,,,,
E02002718,,,,,,,1,1.33,,,,,,
E02002719,,,,,,,1,1.33,6.33,5.86,5.81,4.62,,
E02002720,,,,,4,,1,1.33,,,,,,
E0200275,,,,,4,,1,1.33,,,,,,
E0200273,,,,,,,1,,,,,,,
E02002723,,,,,4,,1,1.33,,,,,,
E02002724,,,,,4,,1,1.33,,,,,,
E02002725,,,,,4,,1,1.33,,,,,,
E0200274,,,,,,,1,,,,,,,
E02002732,,,,,,,1,,,,,,,
E02002749,,,,,,,1,1.33,,,,,,
E02002750,,,,,,,1,,,,,,,
E02002751,,,,,4,,1,1.33,,,,,,
E02002752,,,,,8,,1,,,,,,,
E02002753,,,,,4,,1,,,,,,,
E02002754,,,,,4,,1,,,,,,,
E02002755,,,,,4,,1,,,,,,,
E02002756,,,,,4,,1,,,,,,,
E02002757,,,,,4,,1,,,,,,,
E02002758,,,,,4,,1,,,,,,,
E02002759,,,,,4,,1,,,,,,,
E02002760,,,,,4,,1,,,,,,,
E02002761,,,,,4,,1,,,,,,,
E02002762,,,,,4,,1,,,,,,,
E02002763,,,,,4,,1,,,,,,,
E02002764,,,,,4,,1,,,,,,,
E02002765,,,,,4,,1,,,,,,,
E02002766,,,,,4,,1,,,,,,,
E02002767,,,,,4,,1,,,,,,,
E02002768,,,,,4,,,,,,,,,
E02002713,,,,,4,,1,,,,,,,
E02002770,,,,,4,,,,,,,,,
E02002771,,,,,4,,,,,,,,,
E02002772,,,,,3,,1,1.33,,,,,,
E02002773,,,,,3,,1,1.33,,,,,,
E02002774,,,,,3,,1,1.33,,,,,,
E02002775,,,,,3,,1,1.33,,,,,,
E02002776,,,,,3,,1,1.33,,,,,,
E02002777,,,,,3,,1,1.33,,,,,,
E02002778,,,,,3,,1,1.33,,,,,,
E02002779,,,,,3,,1,1.33,,,,,,
E02002780,,,,,3,,1,1.33,,,,,,
E02002781,,,,,3,,1,1.33,,,,,,
E02002782,,,,,3,,1,1.33,,,,,,
E02002783,,,,,3,,1,1.33,,,,,,
E02002784,,,,,3,,1,1.33,,,,,,
E02002785,,,,,3,,1,1.33,,,,,,
E02002786,,,,,3,,1,1.33,,,,,,
E02002787,,,,,3,,1,1.33,,,,,,
E02002788,,,,,3,,1,1.33,,,,,,
E02002789,,,,,3,,1,1.33,,,,,,
E02002790,,,,,3,,1,1.33,,,,,,
E02002791,,,,,3,,1,1.33,,,,,,
E02002792,,,,,3,,1,1.33,,,,,,
E02002793,,,,,3,,1,1.33,,,,,,
E02002794,,,,,3,,1,1.33,,,,,,
E02002795,,,,,3,,1,1.33,,,,,,
E02002796,,4,4,4,4,4,1.27,,,,,,,
E02002797,,4,4,4,4,4,1.27,,,,,,,
E02002798,,4,4,4,4,4,1.27,,,,,,,
E02002799,,4,4,4,4,4,1.27,,,,,,,
E02002800,,4,4,4,4,4,1.27,,,,,,,
E02002801,,4,4,4,4,4,1.27,,,,,,,
E02002802,,4,4,4,4,4,1.27,,,,,,,
E02002803,,4,4,4,4,4,1.27,,,,,,,
E02002804,,4,4,4,4,4,1.27,,,,,,,
E02002805,,4,4,4,4,4,1.27,,,,,,,
E02002806,,4,4,4,4,4,1.27,,,,,,,
E02002807,,4,4,4,4,4,1.27,,,,,,,
E02002808,,4,4,4,4,4,1.27,,,,,,,
E02002809,,4,4,4,4,4,1.27,,,,,,,
E02002810,,4,4,4,4,4,1.27,,,,,,,
E02002811,,4,4,4,4,4,1.27,,,,,,,
E02002812,,4,4,4,4,4,1.27,,,,,,,
E02002813,,4,4,4,4,4,1.27,,,,,,,
E02002814,,4,4,4,4,4,1.27,,,,,,,
E02002815,,4,4,4,4,4,1.27,,,,,,,
E02002816,,4,4,4,4,4,1.27,,,,,,,
E02002817,,4,4,4,4,4,1.27,,,,,,,
E02002818,,4,4,4,4,4,1.27,,,,,,,
E02002819,,4,4,4,4,4,1.27,,,,,,,
E02002820,,4,4,4,4,4,1.27,,,,,,,
E0200285,,4,4,4,4,4,1.27,4.4,,,,,,
E0200283,,4,4,4,4,4,1.27,,,,,,,
E02002823,,4,4,4,4,4,1.27,,,,,,,
E02002824,,4,4,4,4,4,1.27,,,,,,,
E02002825,,4,4,4,4,4,1.27,,,,,,,
E0200284,,4,4,4,4,4,1.27,,,,,,,
E02002827,1,,4,4,4,,1.27,,,,,,,
E02002828,1,,4,4,4,,1.27,,,,,,,
E0200286,1,,4,4,4,,1.27,,,,,,,
E02002830,1,,4,4,4,,1.27,,,,,,,
E02002831,1,,4,4,4,,1.27,,,,,,,
E02002832,1,,4,4,4,,1.27,,,,,,,
E02002833,1,,4,4,4,,1.27,,,,,,,
E02002834,1,,4,4,4,,1.27,,,,,,,
E02002835,1,,4,4,4,,1.27,,,,,,,
E02002836,1,,4,4,4,,1.27,,,,,,,
E02002837,1,,4,4,4,,1.27,,,,,,,
E02002838,1,,4,4,4,,1.27,,,,,,,
E02002839,1,,4,4,4,,1.27,,,,,,,
E02002842,1,,4,4,4,,1.27,,,,,,,
E02002843,1,,4,4,4,,1.27,,,,,,,
E02002844,1,,4,4,4,,1.27,,,,,,,
E02002845,1,,4,4,4,,1.27,,,,,,,
E02002846,1,,4,4,4,,1.27,,,,,,,
E02002847,1,,4,4,4,,1.27,,,,,,,
E02002848,1,,4,4,4,,1.27,,,,,,,
E02002849,1,,4,4,4,,1.27,,,,,,,
E02002851,1,,4,4,4,,1.27,,,,,,,
E02002852,1,,4,4,4,,1.27,,,,,,,
E02002853,1,,4,4,4,,1.27,,,,,,,
E02002854,1,,4,4,4,,1.27,,,,,,,
E02002855,1,,4,4,4,,1.27,,,,,,,
E02002856,1,,4,4,4,,1.27,,,,,,,
E02002857,1,,4,4,4,,1.27,,,,,,,
E02002858,1,,4,4,4,,1.27,,,,,,,
E02002860,1,,4,4,4,,1.27,,4.16,,,,,
E02002861,1,,4,4,4,,1.27,,,,,,,
E02002862,1,,4,4,4,,1.27,,,,,,,
E02002863,1,1,,4,4,,1.27,,,,,,,
E02002864,1,1,,4,4,,1.27,,,,,,,
E02002865,1,1,,4,4,,1.27,,,,,,,
E02002866,1,1,,,8,,1.27,,,,,,,
E02002867,1,1,,4,8,,1.27,1.51,,,,,,
E02002868,,,4,4,4,,1.27,,,,,,,
E02002813,,4,4,4,4,,1.27,,,,,,,
E02002871,,,4,4,4,,1.27,,,,,,,
E02002872,,4,4,4,4,,1.27,,,,,,,
E02002873,,,4,4,4,,1.27,,,,,,,
E02002874,,,4,4,4,,1.27,,,,,,,
E02002875,,,4,4,4,,1.27,,,,,,,
E02002876,,4,4,4,4,,1.27,,,,,,,
E02002877,,,4,4,4,,1.27,,,,,,,
E02002878,,4,4,4,4,,1.27,,,,,,,
E02002879,,,4,4,4,,1.27,,,,,,,
E02002880,,4,4,4,4,,1.27,,,,,,,
E02002881,,4,4,4,4,,1.27,,,,,,,
E02002882,,,4,4,4,,1.27,,,,,,,
E02002883,,,4,4,4,,1.27,,,,,,,
E02002884,,,4,4,4,,1.27,,,,,,,
E02002885,,,4,4,4,,1.27,,,,,,,
E02002886,,4,4,4,4,,1.27,,,,,,,
E02002887,,4,4,4,4,,1.27,4.49,,,,,,
E02002888,,,4,4,4,,1.27,,,,,,,
E02002889,,,4,4,4,,1.27,,,,,,,
E02002890,,,4,4,4,,1.27,,,,,,,
E02002891,,,4,4,4,,1.27,,,,,,,
E02002892,,4,4,4,4,,1.27,,,,,,,
E02002893,,,4,4,4,,1.27,,,,,,,
E02002894,,4,4,4,4,,1.27,,,,,,,
E02002895,,,4,4,4,,1.27,,,,,,,
E02002896,,,4,4,4,,1.27,,,,,,,
E02002897,,4,4,4,4,,1.27,,,,,,,
E02002898,,,4,4,4,,1.27,,,,,,,
E02002899,,4,4,4,4,,1.27,,,,,,,
E0200601,,,4,4,4,,1.27,,,,,,,
E0200602,,,4,4,4,,1.27,,,,,,,
E0200603,,,4,4,4,,1.27,,,,,,,
E0200604,,,4,4,4,,1.27,,,,,,,
E0200605,,,2,2,,,1.53,,,,,,,
E0200606,,,2,2,,,,,,,,,,
E0200607,,,2,2,,,,,,,,,,
E0200608,,,2,2,,,,,,,,,,
E0200609,,,2,2,,,1.57,,,,,,,
E0200610,,,2,2,,,,,,,,,,
E0200611,,,2,2,,,,,4.67,,,,,
E0200612,,,2,2,,,1.57,,,,,,,
E0200613,,,2,2,2,,1.57,,,,,,,
E0200614,,,2,2,,,1.57,,,,,,,
E0200615,,,2,2,,,1.57,,,,,,,
E0200616,,,2,2,,,1.57,,,,,,,
E0200617,,,2,2,,,1.57,,,,,,,
E0200618,,,2,2,,,1.57,,,,,,,
E0200619,,,2,2,,,1.57,,,,,,,
E0200620,,,2,2,,,1.57,,,,,,,
E020065,,,2,2,,,1.57,,,,,,,
E020063,,,2,2,,,1.57,,,,,,,
E0200623,,,2,2,2,,1.57,,,,,,,
E0200624,,,2,2,,,,,,,,,,
E0200625,,,2,2,,,1.57,,,,,,,
E020064,,,2,2,,,1.57,,,4.48,,,,
E0200627,,,2,2,,,1.57,,,,,,,
E0200628,,4,,,,4,1.47,1.5,,,,,,
E020066,,4,,,,4,1.47,1.5,,,,,,
E0200630,,4,,,,4,1.47,1.5,,,,,,
E0200631,,4,,,,4,1.47,,,,,,,
E0200632,,4,,,,4,1.47,,,,,,,
E0200633,,4,,,,,1.47,,,,,,,
E0200634,,4,,,,,1.47,,,,,,,
E0200635,,4,,,,,1.47,,,,,,,
E0200636,,4,,,,,1.47,,,,,,,
E0200637,,4,,,,,1.47,,,,,,,
E0200638,,4,,,,,1.47,,,,,,,
E0200639,,4,,,,,1.47,,,,,,,
E0200640,,4,,,,,1.47,,,,,,,
E0200641,,4,,,,,1.47,,,,,,,
E0200642,,4,,,,,1.47,,,,,,,
E0200643,,4,,,,,1.47,,,,,,,
E0200644,,4,,,,,,,,,,,,
E0200645,,4,,,,,,,,,,,,
E0200646,,4,,,,,,,,,,,,
E0200647,,4,,,,,,,,,,,,
E0200648,,4,,,,,1.53,,,,,,,
E0200649,,4,,,,,1.53,,,,,,,
E0200650,,4,,,,,,,,,,,,
E0200651,,4,4,4,6,4,1.47,1.5,1.51,,,,,
E0200652,,4,4,4,6,4,1.47,1.5,1.51,,,,,
E0200653,,4,4,4,6,4,1.47,1.5,,,,,,
E0200654,,4,4,4,,4,1.47,1.5,,,,,,
E0200655,,4,4,4,6,4,1.47,1.5,,,,,,
E0200656,,4,4,4,6,4,1.47,1.5,,,,,,
E0200657,,4,4,4,,4,1.47,1.5,,,,,,
E0200658,,4,4,4,,4,1.47,1.5,,,,,,
E0200659,,4,4,4,6,4,1.47,1.5,,,,,,
E0200660,,4,4,4,,4,1.47,1.5,,,,,,
E0200661,,4,4,4,,4,1.47,1.5,,,,,,
E0200662,,4,4,4,,4,1.47,1.5,,,,,,
E0200663,,4,4,4,,4,1.47,1.5,,,,,,
E0200664,,4,4,4,,4,1.47,1.5,,,,,,
E0200665,,4,4,4,,4,1.47,1.5,,,,,,
E0200666,,4,4,4,,4,1.47,1.5,,,,,,
E0200667,,4,4,4,,4,1.47,1.5,2.67,,,,,
E0200668,,4,4,4,,4,1.47,1.5,,,,,,
E0200613,,4,4,4,,4,1.47,1.5,,,,,,
E0200670,,4,4,4,,4,1.47,1.5,,,,,,
E0200671,,4,4,4,,4,1.47,1.5,,,,,,
E0200672,,4,4,4,,4,1.47,1.5,,,,,,
E0200673,,4,4,4,,4,1.47,1.5,,,,,,
E0200674,,4,4,4,8,4,1.47,1.5,,,,,,
E0200675,,4,4,4,,4,1.47,1.5,,,,,,
E0200676,,4,4,4,,4,1.47,1.5,,,,,,
E0200677,,4,4,4,,4,1.47,1.5,,,,,,
E0200678,,4,4,4,,4,1.47,1.5,,,,,,
E0200679,,4,4,4,,4,1.47,1.5,,,,,,
E0200680,,4,4,4,,4,1.47,1.5,,,,,,
